id,title_en,title_ja,description_en,description_ja,location,area,category_id,url,notes_ja,notes_en,duration_hours
00000000-0000-0000-0000-000000000138,oCHA Cat Café Shibuya,猫カフェMoCHA 渋谷店,Stylish cat café in Shibuya with large windows and a relaxing atmosphere.,おしゃれな内装で人気の猫カフェ。大きな窓と心地よい空間が魅力。,渋谷,渋谷区,00000000-0000-0000-0000-000000000005,https://catmocha.jp/shibuya/,小学生以上入店可。混雑時は時間制限あり。,Elementary school students and above allowed. Time limits during busy periods.,2
00000000-0000-0000-0000-000000000139,emari no Oshiro,てまりのおしろ,Fantasy-themed cat café designed like a fairytale castle.,おとぎ話のような空間で猫と触れ合える幻想的カフェ。,吉祥寺,武蔵野市,00000000-0000-0000-0000-000000000005,https://www.temarinooshirona.com/,子ども向け内装が人気。6歳以上推奨。,Child-friendly interior popular. Recommended for ages 6 and up.,2
00000000-0000-0000-0000-000000000140,at Café Calico,きゃりこ 新宿店,Spacious cat café in Shinjuku with a wide variety of cat breeds.,新宿の大型猫カフェ。多くの種類の猫と触れ合える。,新宿,新宿区,00000000-0000-0000-0000-000000000005,https://catcafe.jp/shop_shinjuku.html,小学生以下は保護者同伴必須。,Parental accompaniment required for elementary school students and below.,2
00000000-0000-0000-0000-000000000141,IG ECHO Family Room Kichijoji,ビッグエコー 吉祥寺サンロード店 ファミリールーム,Private karaoke room with a slide and ball pool for children.,滑り台・ボールプール付きのファミリールームがあるカラオケ。,吉祥寺,武蔵野市,00000000-0000-0000-0000-000000000005,https://big-echo.jp/,事前予約推奨。休日は混みやすい。,Advance reservations recommended. Crowded on holidays.,3
00000000-0000-0000-0000-000000000142,araoke BanBan Family Room Oji,カラオケBanBan 王子店 ファミリールーム,Affordable karaoke chain with a dedicated kids playroom including slides.,キッズスペース付きのファミリールームあり。滑り台付きで子連れに人気。,王子,北区,00000000-0000-0000-0000-000000000005,https://www.karaokebanban.com/,英語メニューはなし。日本語OKな同行者推奨。,No English menu. Japanese-speaking companion recommended.,3
00000000-0000-0000-0000-000000000143,ASELA Resorts Shinjuku Yasukuni,パセラリゾーツ新宿靖国通り店,Family karaoke with wide anime song selection and kids menu.,子連れ歓迎・アニメ曲充実。キッズプレートやぬいぐるみ貸出あり。,新宿,新宿区,00000000-0000-0000-0000-000000000005,https://www.pasela.co.jp/shop/yasukuni/,プリキュア、ポケモン、ジブリ、ディズニーなど多数。,"Many songs from Precure, Pokemon, Ghibli, Disney, etc.",3
00000000-0000-0000-0000-000000000144,araoke no Tetsujin Akihabara,カラオケの鉄人 秋葉原店,Extensive catalog of anime songs and popular English hits. Otaku friendly.,アニメ・ボカロ・ゲーム曲が豊富。英語の洋楽ヒットも揃う。,秋葉原,千代田区,00000000-0000-0000-0000-000000000005,https://www.karatetsu.com/store/akihabara/,英語UIあり。ポケモン・ジャンプ系の曲も豊富。,English UI available. Many Pokemon and Jump series songs.,3
00000000-0000-0000-0000-000000000145,orinaga Hi-Chew Factory,森永製菓 鶴見工場（ハイチュウ）,Hi-Chew candy factory tour with tasting experience.,ハイチュウの製造ライン＆試食。子連れOK。事前予約制。,神奈川県横浜市,横浜市,00000000-0000-0000-0000-000000000005,,かなり人気で倍率高め。英語対応なし。,Very popular with high competition rate. No English support.,2
00000000-0000-0000-0000-000000000146,lico Pia East,グリコピア・イースト,Pocky and Pretz factory tour with quizzes and photo opportunities.,ポッキー・プリッツの製造見学、クイズや撮影可。家族で楽しめる。,埼玉県北本市,北本市,00000000-0000-0000-0000-000000000005,,無料、予約制。一部パネルは英語あり。,"Free, reservation required. Some panels have English.",2
00000000-0000-0000-0000-000000000147,up Noodle Museum Yokohama,カップヌードルミュージアム 横浜,Interactive museum where you can create your own cup noodles.,世界中から人気。自作ヌードル体験あり。ファミリー＋観光客にも超定番。,横浜みなとみらい,横浜市,00000000-0000-0000-0000-000000000005,,英語案内あり。予約推奨。,English guidance available. Reservations recommended.,3
00000000-0000-0000-0000-000000000148,he National Art Center Tokyo,国立新美術館,"Unique museum without permanent exhibits, known for its striking architecture.",常設展を持たないユニークな美術館。黒川紀章の建築も有名。,六本木,港区,00000000-0000-0000-0000-000000000006,https://www.nact.jp/,展示内容によっては子連れも楽しめるが、静かな雰囲気。,"Children can enjoy depending on exhibition content, but quiet atmosphere.",2
00000000-0000-0000-0000-000000000149,1_21 Design Sight,21_21デザインサイト,"Design museum created by Issey Miyake, designed by Tadao Ando.",三宅一生と安藤忠雄によるデザインミュージアム。,六本木,港区,00000000-0000-0000-0000-000000000006,https://www.2121designsight.jp/,子ども向けではないが、建築・空間体験として◎。,Not for children but great for architecture and space experience.,2
00000000-0000-0000-0000-000000000150,umida Hokusai Museum,すみだ北斎美術館,"Museum dedicated to Hokusai, with modern architecture by Kazuyo Sejima.",葛飾北斎の作品展示と、妹島和世設計の建築が特徴。,両国,墨田区,00000000-0000-0000-0000-000000000006,https://hokusai-museum.jp/,展示に興味があれば子どもも楽しめる。,Children can enjoy if interested in the exhibits.,2
00000000-0000-0000-0000-000000000151,ezu Museum,根津美術館,"Traditional art and a beautiful garden, housed in a Kengo Kuma-designed building.",日本美術と庭園、隈研吾の現代建築が融合した美術館。,表参道,港区,00000000-0000-0000-0000-000000000006,https://www.nezu-muse.or.jp/,静かな場所。子連れは落ち着いた年齢がおすすめ。,Quiet place. Children should be well-behaved.,2
00000000-0000-0000-0000-000000000152,useum of Contemporary Art Tokyo,東京都現代美術館,Tokyo's largest contemporary art museum with family programs.,現代アートの企画展多数。キッズプログラムも開催。,清澄白河,江東区,00000000-0000-0000-0000-000000000006,https://www.mot-art-museum.jp/,近くの公園やカフェと合わせて訪れるのも◎。,Also good to visit with nearby parks and cafes.,3
00000000-0000-0000-0000-000000000153,OTO Gallery·Ma,TOTOギャラリー・間,Gallery dedicated to architectural exhibitions and theory.,建築に特化した展示を行う専門ギャラリー。,乃木坂,港区,00000000-0000-0000-0000-000000000006,https://jp.toto.com/gallerma/,建築好きの親子にはおすすめ。静かな展示が多い。,Recommended for architecture-loving families. Many quiet exhibitions.,1
00000000-0000-0000-0000-000000000154,atari-um The Watari Museum of Contemporary Art,ワタリウム美術館,Contemporary art museum designed by Mario Botta.,マリオ・ボッタ設計の建築と、尖った現代アート企画展が特徴。,表参道,港区,00000000-0000-0000-0000-000000000006,https://www.watarium.co.jp/,小学生高学年以上向き。展示によって異なる。,For upper elementary school students and above. Varies by exhibition.,2
00000000-0000-0000-0000-000000000155,okyo Metropolitan Teien Art Museum,東京都庭園美術館,Art museum in an Art Deco mansion surrounded by gardens.,アールデコ洋館と庭園の優雅な空間。建築目当ての来館も多い。,白金台,港区,00000000-0000-0000-0000-000000000006,https://www.teien-art-museum.ne.jp/,静かで落ち着いた鑑賞向き。子ども連れは工夫が必要。,Quiet and calm for viewing. Requires planning with children.,2
00000000-0000-0000-0000-000000000156,inza Graphic Gallery (ggg),ギンザ・グラフィック・ギャラリー,Free graphic design exhibitions in central Tokyo.,世界のグラフィックデザインに触れられる無料ギャラリー。,銀座,中央区,00000000-0000-0000-0000-000000000006,https://www.dnpfcp.jp/gallery/ggg/,コンパクト。大人の息抜きに◎。,Compact. Great for adult breaks.,1
00000000-0000-0000-0000-000000000157,he National Museum of Western Art,国立西洋美術館,"Museum of Western art in a Le Corbusier-designed building, featuring classic European works.",ル・コルビュジエ設計の建築と西洋絵画コレクションが魅力の美術館。,上野,台東区,00000000-0000-0000-0000-000000000006,https://www.nmwa.go.jp/,建築好きにも人気。常設展は中学生以下無料。,Popular with architecture lovers. Permanent exhibitions free for junior high students and below.,3
00000000-0000-0000-0000-000000000158,okyo National Museum,東京国立博物館,Japan's oldest and largest museum showcasing traditional art and archaeology.,日本最古の国立博物館で、仏像・刀剣・屏風などの日本美術が充実。,上野,台東区,00000000-0000-0000-0000-000000000006,https://www.tnm.jp/,ファミリーツアーやキッズガイドあり。,Family tours and kids guides available.,4
00000000-0000-0000-0000-000000000159,okyo Metropolitan Art Museum,東京都美術館,Hosts rotating art exhibitions and public art programs.,多彩な企画展や公募展を開催。市民ギャラリーもあり。,上野,台東区,00000000-0000-0000-0000-000000000006,https://www.tobikan.jp/,カフェ・レストランも充実。ベビーカーOK。,Cafe and restaurant also available. Strollers OK.,3
00000000-0000-0000-0000-000000000160,he University Art Museum Tokyo University of the Arts,東京藝術大学大学美術館,Exhibitions of student and faculty works from Japan's top art university.,芸大ならではの多様な作品展を楽しめる、知的刺激のある美術館。,上野,台東区,00000000-0000-0000-0000-000000000006,https://museum.geidai.ac.jp/,芸術系の進路に興味ある子にもおすすめ。,Also recommended for children interested in art careers.,2
00000000-0000-0000-0000-000000000161,eversible Destiny Lofts Mitaka,三鷹天命反転住宅,Colorful experimental housing and art space designed by Arakawa + Gins.,荒川修作＋マドリン・ギンズによる色彩豊かな実験住宅。宿泊・見学可能。,三鷹,三鷹市,00000000-0000-0000-0000-000000000006,https://www.rdloftsmitaka.com/,建築体験ツアーや1泊宿泊プランあり。子ども連れも◎。,Architecture experience tours and one-night stay plans available. Good with children.,3
00000000-0000-0000-0000-000000000162,ayoi Kusama Museum,草間彌生美術館,A museum dedicated to Yayoi Kusama's colorful and immersive works.,草間彌生の作品を専門に展示する、予約制の美術館。,新宿（弁天町）,新宿区,00000000-0000-0000-0000-000000000006,https://yayoikusamamuseum.jp/,完全予約制・日時指定。エレベーターあり、ベビーカーOK（事前確認推奨）。,"Reservation only with time slots. Elevator available, strollers OK (advance confirmation recommended).",2
00000000-0000-0000-0000-000000000163,ori Art Museum,森美術館,Leading contemporary art museum in Tokyo with international exhibitions and skyline views.,国際的な現代アート展を多数開催する六本木ヒルズの美術館。展望台からの景色も魅力。,六本木,港区,00000000-0000-0000-0000-000000000006,https://www.mori.art.museum/,展望台（東京シティビュー）とセットのチケットが人気。子連れにも◎。,Popular combination tickets with observation deck (Tokyo City View). Good with children.,3
00000000-0000-0000-0000-000000000164,indaiji Daruma Market,深大寺だるま市,A historic market where lucky daruma dolls are sold.,だるまを買って目入れ祈願する伝統行事。家族連れも多く訪れる。,調布市・深大寺,調布市,00000000-0000-0000-0000-000000000007,,調布エリアの落ち着いた雰囲気。観光ついでにおすすめ。,Peaceful atmosphere in Chofu area. Recommended while sightseeing.,2
00000000-0000-0000-0000-000000000165,eno Park Cherry Blossom Viewing,上野恩賜公園 花見,One of Tokyo's most famous cherry blossom parks with museums and zoo.,桜と文化施設が融合。動物園・博物館とセットで1日楽しめる。,上野,台東区,00000000-0000-0000-0000-000000000007,,シートを広げる花見にも適している。,Suitable for hanami with picnic sheets.,3
00000000-0000-0000-0000-000000000166,hidorigafuchi Moat Cherry Blossom,千鳥ヶ淵緑道 花見,Moat-side blossoms with romantic boat rides and nighttime lighting.,皇居外堀沿いの桜が有名。ライトアップとボートで幻想的体験。,九段下・皇居周辺,千代田区,00000000-0000-0000-0000-000000000007,,ベビーカーOK。ボートは早め予約が安心。,Strollers OK. Early boat reservations recommended.,2
00000000-0000-0000-0000-000000000167,hinjuku Gyoen National Garden Cherry Blossom,新宿御苑 花見,"Spacious park with over 1,000 cherry trees, perfect for a calm stroll.",落ち着いた雰囲気で、混雑を避けたい家族に最適。ピクニックも◎,新宿御苑,新宿区,00000000-0000-0000-0000-000000000007,,アルコール不可なので安心感あり。,"No alcohol allowed, so feels safe.",3
00000000-0000-0000-0000-000000000168,umida Park Cherry Blossom,隅田公園 花見,Cherry blossoms along the Sumida River with Tokyo Skytree backdrop.,隅田川沿いに桜並木が続き、スカイツリーとの風景が美しい。,浅草・隅田川沿い,台東区,00000000-0000-0000-0000-000000000007,,浅草観光と組み合わせやすいルート。,Easy to combine with Asakusa sightseeing route.,2
00000000-0000-0000-0000-000000000169,eguro River Cherry Blossom Festival,目黒川桜まつり,Stunning riverside cherry blossom walk with evening lights.,目黒川沿いの桜が両岸に咲き誇り、夜は幻想的なライトアップも実施。,中目黒〜池尻大橋,目黒区,00000000-0000-0000-0000-000000000007,,混雑注意。川沿いは歩きやすく、写真映えスポット多い。,"Crowded. Easy walking along the river, many photo spots.",2
00000000-0000-0000-0000-000000000170,sakusa Sanja Matsuri,三社祭（浅草神社）,One of Tokyo's biggest traditional festivals with mikoshi parades.,江戸三大祭のひとつ。100基以上の神輿が練り歩く勇壮な光景。,浅草,台東区,00000000-0000-0000-0000-000000000007,,活気があり迫力あるが、未就学児連れには少し過酷な場面も。,Lively and powerful but can be harsh for families with preschoolers.,4
00000000-0000-0000-0000-000000000171,umida River Fireworks Festival,隅田川花火大会,"One of Tokyo's biggest fireworks shows with over 20,000 shells.",東京最大級の花火大会。隅田川沿いで2会場から打ち上げ。,浅草・隅田川沿い,台東区,00000000-0000-0000-0000-000000000007,,大変混雑するので子連れは早めの到着・対策が必要。,Very crowded so families need early arrival and preparation.,4
00000000-0000-0000-0000-000000000172,itama Matsuri at Yasukuni Shrine,靖国神社 みたままつり,Lantern-lit summer festival with food stalls and dances.,約3万の提灯が灯る幻想的なお祭り。屋台や盆踊りも人気。,九段下,千代田区,00000000-0000-0000-0000-000000000007,,夜のライトアップが美しいが混雑度高め。,Beautiful night illumination but high crowd levels.,3
00000000-0000-0000-0000-000000000173,ikugien Autumn Light-up,六義園 秋のライトアップ,Stunning nighttime maple foliage illumination in a traditional garden.,日本庭園での紅葉とライトアップのコラボが美しい。,駒込,文京区,00000000-0000-0000-0000-000000000007,,ベビーカーOK。夕方から混むので早めがおすすめ。,Strollers OK. Gets crowded in the evening so early arrival recommended.,2
00000000-0000-0000-0000-000000000174,okyo Tower Winter Light Fantasia,東京タワー ウィンターライトファンタジア,Seasonal light display with Tokyo Tower view and music.,東京タワーの夜景と光の演出が楽しめる冬限定イベント。,芝公園（港区）,港区,00000000-0000-0000-0000-000000000007,,東京観光と合わせて立ち寄りやすいスポット。,Easy to stop by while sightseeing in Tokyo.,2
00000000-0000-0000-0000-000000000175,daiba Rainbow Fireworks,お台場レインボー花火,Winter fireworks over the bay with Rainbow Bridge as backdrop.,冬の東京湾で行われる花火大会。夜景と合わせて楽しめる。,お台場海浜公園,港区,00000000-0000-0000-0000-000000000007,,寒さ対策必須。ベビーカー可。,Cold weather protection required. Strollers allowed.,3
00000000-0000-0000-0000-000000000176,okyo Dome City Winter Illumination,東京ドームシティ ウィンターイルミネーション,Giant seasonal light show with rides and attractions.,アミューズメント施設併設。家族でイルミと遊園地を一緒に楽しめる。,後楽園,文京区,00000000-0000-0000-0000-000000000007,,,"Many indoor facilities available, perfect for cold weather.",3
00000000-0000-0000-0000-000000000177,oenji Awa Odori Festival,高円寺阿波おどり,"One of Tokyo's largest Awa Odori festivals with over 10,000 dancers.",約1万人の踊り手が高円寺の商店街を舞い踊る大規模な夏祭り。,杉並区・高円寺,杉並区,00000000-0000-0000-0000-000000000007,,,"Held from evening to night. Full of energy and excitement but loud, so be careful with preschoolers.",4
00000000-0000-0000-0000-000000000178,hermae-yu Shinjuku,テルマー湯 新宿,Upscale spa facility with onsen-style baths and relaxation spaces.,新宿にある高級感ある都市型スパ。天然温泉や岩盤浴も楽しめる。,新宿,新宿区,00000000-0000-0000-0000-000000000008,https://thermae-yu.jp,,Open late. Choose quiet hours for families with children.,3
00000000-0000-0000-0000-000000000179,ount Takao Forest Therapy,高尾山 森林セラピー,Forest therapy walks in Mt. Takao with guides and nature immersion.,高尾山で森林浴＆自然体験。心身を癒す「森林セラピー」が人気。,八王子・高尾,八王子市,00000000-0000-0000-0000-000000000008,https://takaozanyuho.com/,,"Some courses not suitable for strollers, check in advance.",4
00000000-0000-0000-0000-000000000180,okyo Somei Onsen Sakura,東京染井温泉 Sakura,Natural hot spring with open-air baths and quiet atmosphere in Tokyo.,静かな雰囲気でゆったりできる天然温泉施設。露天風呂もあり。,駒込,文京区,00000000-0000-0000-0000-000000000008,https://sakura-2005.com/,,Families with children OK (consideration for quietness required).,3
00000000-0000-0000-0000-000000000181,noshima Island Spa (Enospa),江の島アイランドスパ,"Ocean-view spa with hot baths, massages, and a wellness focus.",海を望む絶景スパ。リラクゼーション施設が充実。,江の島,藤沢市,00000000-0000-0000-0000-000000000008,https://www.enospa.jp/,,Families with children OK (recommended for junior high school students and above). Popular for dates and girls' trips.,4
00000000-0000-0000-0000-000000000182,UTheater by Onsen Ryokan Yuen Shinjuku,湯宿YUEN 新宿,Stylish ryokan with open-air bath on rooftop in central Shinjuku.,新宿の中心で露天風呂を楽しめるデザイナーズ旅館。,新宿,新宿区,00000000-0000-0000-0000-000000000008,https://www.uds-hotels.com/yuen/shinjuku/,,Elementary school students and above OK. Quiet environment requires consideration for families with children.,3
00000000-0000-0000-0000-000000000183,uen Shinjuku,湯宿YUEN 新宿,Modern ryokan with rooftop open-air bath in Shinjuku.,洗練された和モダン旅館。屋上の露天風呂が魅力。,東京・新宿,新宿区,00000000-0000-0000-0000-000000000008,,,Elementary school students and above OK. Popular with foreign travelers.,3
00000000-0000-0000-0000-000000000184,do Sakura,江戸桜,Affordable ryokan with tatami rooms and tea ceremony experience.,畳の部屋や茶道体験が楽しめるリーズナブルな旅館。,東京・上野/根津,台東区,00000000-0000-0000-0000-000000000008,,,Good English support. Suitable for first-time ryokan experience.,4
00000000-0000-0000-0000-000000000185,yokan Kamogawa Asakusa,鴨川浅草,Traditional ryokan near Sensoji Temple with private bath option.,浅草寺近く。家族やカップル向けの落ち着いた和風旅館。,東京・浅草,台東区,00000000-0000-0000-0000-000000000008,,,Best futon. Highly rated by foreign tourists.,2
00000000-0000-0000-0000-000000000186,yokan Kimi,キミ旅館,Stylish and authentic ryokan with rooftop terrace and English staff.,和モダンな旅館。屋上テラスと英語対応が魅力。,東京・池袋,豊島区,00000000-0000-0000-0000-000000000008,,,Popular with young people and couples.,2
00000000-0000-0000-0000-000000000187,yokan Sawanoya,澤の屋旅館,Traditional family-run ryokan offering authentic Japanese experience.,下町の情緒ある古民家旅館。文化体験が楽しめる。,東京・谷根千,文京区,00000000-0000-0000-0000-000000000008,,,Famous ryokan supported by foreign travelers for many years.,2
00000000-0000-0000-0000-000000000188,chanomizu Ryumeikan Honten,龍名館本店,Modern ryokan with Western-style beds and private Japanese bath.,洋ベッド＆和風浴槽の快適旅館。アクセスも便利。,東京・御茶ノ水,文京区,00000000-0000-0000-0000-000000000008,,,Suitable for both business and tourism. English support available.,2
00000000-0000-0000-0000-000000000189,ip Top Tap,Tip Top Tap,Nail salon with New York-trained owner and subscription service.,ニューヨーク仕込みのオーナーが運営。定額ネイルサブスクあり。,麻布／代々木上原,港区,00000000-0000-0000-0000-000000000008,,,Relaxed space with stable technique. Good for regular use.,2
00000000-0000-0000-0000-000000000190,lana Jade,Elana Jade,"Nail salon offering shellac, pedicure, eyelash, facial, and waxing services.",シェラック、ペディキュアも対応。まつげ・フェイシャル・ワックスも備える。,麻布十番,港区,00000000-0000-0000-0000-000000000008,,,Comprehensive nail and beauty services available.,2
00000000-0000-0000-0000-000000000191,s NAIL,es NAIL,Established nail salon with high-quality service and technology since 2003.,2003年開店、技術・サービスともに高評価。,渋谷／新宿ほか,渋谷区,00000000-0000-0000-0000-000000000008,,,Multiple locations make reservations easy.,2
00000000-0000-0000-0000-000000000192,ail Salon Pinky,Nail Salon Pinky,Nail salon with English-speaking nail artists specializing in Calgel.,英語ネイリスト在籍。カルジェル推し。,渋谷,渋谷区,00000000-0000-0000-0000-000000000008,,,Owner provides careful treatment. 1 minute from Shibuya Station.,2
00000000-0000-0000-0000-000000000193,ail Salon Tonic,Nail Salon Tonic,Private studio with custom hand-painted art and extensions.,完全予約制プライベートスタジオ。手描きアート・エクステ対応。,恵比寿,渋谷区,00000000-0000-0000-0000-000000000008,,,Careful custom art and relaxed space.,2
00000000-0000-0000-0000-000000000194,op Coat,Top Coat,English-friendly nail salon open until 9 PM.,英語フレンドリー。夜21時まで営業。,芝／下北沢,港区,00000000-0000-0000-0000-000000000008,,,"2 locations, WhatsApp support available.",2
00000000-0000-0000-0000-000000000195,outuriere GINZA,クチュリエールGINZA,Nail salon with reclining sofas for comfortable treatment.,リクライニングソファでゆったり施術。,銀座,中央区,00000000-0000-0000-0000-000000000008,,,"Direct connection to Ginza Station, high-quality space for relaxed treatment.",3
00000000-0000-0000-0000-000000000196,thsete GINZA,エスシート銀座,Nail salon with English-speaking staff and bridal services.,英語対応スタッフ在籍。ブライダル・スカルプも対応。,銀座,中央区,00000000-0000-0000-0000-000000000008,,,Wide range of menu options available.,3
00000000-0000-0000-0000-000000000197,ail Quick,ネイルクイック（各店）,Chain nail salon with English menu and original gel products.,英語メニューあり。ジェルパフェジェルなど独自ジェル使用。,渋谷ほか全国チェーン,渋谷区,00000000-0000-0000-0000-000000000008,,,"Multiple locations provide peace of mind, familiar to foreign customers.",2
00000000-0000-0000-0000-000000000198,SPIRE NAILS by Shiori,ASPIRE NAILS（表参道）,High-end nail salon with competition champion specializing in elegant French.,日米コンテストチャンピオン在籍。上品なフレンチ得意。,表参道,渋谷区,00000000-0000-0000-0000-000000000008,,,"High quality, perfect for special day nails.",3
00000000-0000-0000-0000-000000000199,ynn nail salon,Lynn nail salon,Nail salon with JNEC/JNA certification and hand-painted art.,JNEC/JNA検定資格。手描き＆長さ出し対応。,渋谷,渋谷区,00000000-0000-0000-0000-000000000008,,,Overseas salon experience. Can handle details thoroughly.,2
00000000-0000-0000-0000-000000000200,UKOmanicure (Mobile Service),YUKOmanicure,Mobile nail service for hotels and homes with English-speaking staff.,英語でホーム＆ホテル出張ネイル。セレブクライアント対応。,出張／ホテル設置可,港区,00000000-0000-0000-0000-000000000008,,,Private treatment at hotels or homes. For VIP clients.,3
00000000-0000-0000-0000-000000000201,lue Note Tokyo,ブルーノート東京,High-end jazz club with dining options. Early evening shows suitable for families.,高級ジャズクラブ。食事あり。早い時間はOK。,南青山,港区,00000000-0000-0000-0000-000000000011,,,High-end jazz club with dining. Early hours OK.,3
00000000-0000-0000-0000-000000000202,illboard Live Tokyo,ビルボードライブ東京,World-class music venue with dining featuring international artists.,世界的アーティストも出演する音楽＆食事の複合施設。,六本木ミッドタウン,港区,00000000-0000-0000-0000-000000000011,,,World-class artists perform at this music and dining complex.,4
00000000-0000-0000-0000-000000000203,otton Club,コットンクラブ,Sophisticated adult jazz bar with English guidance.,落ち着いた大人のジャズバー。英語案内あり。,東京駅・丸の内,千代田区,00000000-0000-0000-0000-000000000011,,,Sophisticated adult jazz bar with English guidance.,3
00000000-0000-0000-0000-000000000204,é La Vi Tokyo,セラヴィ東京,Singapore-based luxury rooftop bar and dining with city views.,シンガポール発の高級ルーフトップバー＆ダイニング。,渋谷スクランブルスクエア,渋谷区,00000000-0000-0000-0000-000000000011,,,Singapore-based luxury rooftop bar and dining.,4
00000000-0000-0000-0000-000000000205,he Rooftop Bar – Andaz,アンダーズ東京 ルーフトップバー,Luxury hotel rooftop bar with Tokyo Tower views.,ラグジュアリーホテル最上階。東京タワービュー。,虎ノ門ヒルズ,港区,00000000-0000-0000-0000-000000000011,,,Luxury hotel top floor with Tokyo Tower view.,4
00000000-0000-0000-0000-000000000206,runk (Hotel) Rooftop Bar,トランクホテル ルーフトップバー,Stylish rooftop bar with weekend events.,おしゃれな空間。週末イベントもあり。,渋谷,渋谷区,00000000-0000-0000-0000-000000000011,,,Stylish space with weekend events.,3
00000000-0000-0000-0000-000000000207,okyo Bay Night Cruise,東京湾ナイトクルーズ,Dinner cruise with English support available on reservation.,ディナークルーズあり。予約で英語対応可能。,お台場・竹芝等,港区,00000000-0000-0000-0000-000000000011,,,Dinner cruise available. English support with reservation.,3
00000000-0000-0000-0000-000000000208,akatabune Ami,屋形船あみ春,Traditional houseboat with tempura and sushi. English menu available.,和風の屋形船で天ぷら・寿司付き。英語メニュー要確認。,浅草・品川,台東区,00000000-0000-0000-0000-000000000011,,,Traditional houseboat with tempura and sushi. English menu available.,3
00000000-0000-0000-0000-000000000209,ymphony Tokyo Bay Cruise,シンフォニークルーズ,Comprehensive English support. Day and night cruises available.,英語対応完備。日中〜ナイトクルーズあり。,竹芝,港区,00000000-0000-0000-0000-000000000011,,,Comprehensive English support. Day and night cruises available.,3
00000000-0000-0000-0000-000000000210,otel New Otani Night Pool,ホテルニューオータニ ナイトプール,Celebrity-style luxury hotel pool with DJ events.,セレブ気分が味わえる高級ホテルプール。DJイベントも開催。,永田町,千代田区,00000000-0000-0000-0000-000000000011,,,Mid-July to early September,3
00000000-0000-0000-0000-000000000211,NA InterContinental Pool,ANAインターコンチネンタル ナイトプール,City views and beautiful lighting.,シティビュー＆ライトアップが美しい。,赤坂・溜池山王,港区,00000000-0000-0000-0000-000000000011,,,Mid-July to early September,3
00000000-0000-0000-0000-000000000212,okyo Prince Hotel Night Pool,東京プリンスホテル ナイトプール,Instagram-worthy spot with Tokyo Tower views.,東京タワーが見えるインスタ映えスポット。,芝公園,港区,00000000-0000-0000-0000-000000000011,,,Mid-July to early September,3
00000000-0000-0000-0000-000000000213,rand Nikko Tokyo Daiba,グランドニッコー東京 台場 プール,Night views and Odaiba's unique openness.,夜景＋お台場ならではの開放感。,お台場,港区,00000000-0000-0000-0000-000000000011,,,Late July to late August,3
00000000-0000-0000-0000-000000000214,OMB,ウーム,World-class club featuring international DJs.,世界的DJも多数出演する本格クラブ。,渋谷,渋谷区,00000000-0000-0000-0000-000000000011,,,World-class club featuring international DJs.,3
00000000-0000-0000-0000-000000000215,ENT,ヴェント,Club known for excellent sound quality and underground music.,音響に定評あり、通好み。,表参道,港区,00000000-0000-0000-0000-000000000011,,,Club known for excellent sound quality and underground music.,3
00000000-0000-0000-0000-000000000216,ircus Tokyo,サーカス東京,Osaka-based club with experimental music events.,大阪発、実験的な音楽イベント多め。,渋谷,渋谷区,00000000-0000-0000-0000-000000000011,,,Osaka-based club with experimental music events.,3
00000000-0000-0000-0000-000000000217,lub Asia,クラブエイジア,Popular with young people. Asian-themed interior.,若者人気。アジアンテイストの内装。,渋谷,渋谷区,00000000-0000-0000-0000-000000000011,,,Popular with young people. Asian-themed interior.,3
00000000-0000-0000-0000-000000000218,arlem,ハーレム,Center of Japanese hip-hop culture.,日本のヒップホップ文化の中心的存在。,渋谷,渋谷区,00000000-0000-0000-0000-000000000011,,,Center of Japanese hip-hop culture.,3
00000000-0000-0000-0000-000000000219,K Shibuya,TK渋谷,Party-style club with high foreigner ratio.,外国人率高め。パーティ系クラブ。,渋谷,渋谷区,00000000-0000-0000-0000-000000000011,,,Party-style club with high foreigner ratio.,3
00000000-0000-0000-0000-000000000220,LE Tokyo,ELEトーキョー,VIP atmosphere popular with wealthy foreigners.,VIP感あり、外国人富裕層に人気。,麻布十番,港区,00000000-0000-0000-0000-000000000011,,,VIP atmosphere popular with wealthy foreigners.,4
00000000-0000-0000-0000-000000000221,OAK Tokyo,ワンオーク東京,NY-based celebrity club.,NY発セレブ系クラブ。,六本木,港区,00000000-0000-0000-0000-000000000011,,,NY-based celebrity club.,4
00000000-0000-0000-0000-000000000222,Lounge,Rラウンジ,Small but popular with deep music fans.,小規模ながらディープな音楽ファンに人気。,渋谷,渋谷区,00000000-0000-0000-0000-000000000011,,,Small but popular with deep music fans.,2
00000000-0000-0000-0000-000000000223,hibuya Nonbei Yokocho,渋谷のんべい横丁,Retro Showa-era atmosphere with small izakaya bars.,昭和レトロな雰囲気の小さな居酒屋が連なる横丁。,渋谷,渋谷区,00000000-0000-0000-0000-000000000011,,,Some shops have English menus.,2
00000000-0000-0000-0000-000000000224,hinjuku Golden Gai,新宿ゴールデン街,Dense collection of small bars. Popular with foreigners.,小さなバーが密集するディープなナイトスポット。,新宿,新宿区,00000000-0000-0000-0000-000000000011,,,"Popular with foreigners, be careful of cover charges.",3
